direction_id,original_trip_id,route_id,trip_headsign,service_id,trip_id
0,,38,BART Walnut Creek,1_merged_381003122,380001007
0,,27_merged_381003091,Broadway Plaza,4_merged_381003126,270004171
1,21001055,2,BART Concord,1_merged_381003122,21001055_merged_381006864
1,11001022,1,Shadelands Via BART Walnut Creek,1_merged_381003115,11001022_merged_381005190
1,121001034,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001034_merged_381003160
0,40002029,4,BART Pleasant Hill,2_merged_381003124,40002029_merged_381007308
1,51002044,5,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003124,51002044_merged_381006480
0,180004009,18_merged_381003080,Diablo Valley College Via Monument,4_merged_381003119,180004009_merged_381005000
0,130002002,13_merged_381003100,San Ramon Transit Center,2_merged_381003124,130002002_merged_381006365
0,70002002,7,BART North Concord via John Muir Medical Center,2_merged_381003124,70002002_merged_381005609
1,11002038,1,Shadelands Via BART Walnut Creek,2_merged_381003117,11002038_merged_381005081
1,,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003028
0,20002011,2,Clayton,2_merged_381003117,20002011_merged_381004480
1,361001016,36_merged_381003083,Martinez AMTRAK,1_merged_381003115,361001016_merged_381004041
0,80003027,8,BART Pleasant Hill,3_merged_381003123,80003027_merged_381005905
1,61002029,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002029_merged_381004879
1,171004012,17_merged_381003077,BART Walnut Creek Via BART Pleasant Hill,4_merged_381003119,171004012_merged_381003552
1,21001058,2,BART Concord,1_merged_381003122,21001058_merged_381006866
0,120002008,12_merged_381003074,San Ramon Transit Center,2_merged_381003117,120002008_merged_381003948
1,351003021,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,3_merged_381003123,351003021_merged_381006441
1,271003015,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003015_merged_381005928
1,351002005,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,2_merged_381003124,351002005_merged_381005456
0,,25_merged_381003062,Broadway Plaza,4_merged_381003119,250004182
1,,22_merged_381003067,BART Walnut Creek,5_merged_381003118,221005007
0,20002107,2,Clayton,2_merged_381003117,20002107_merged_381004178
1,31003018,3,BART Pleasant Hill,3_merged_381003123,31003018_merged_381005415
1,291003018,29_merged_381003070,Diablo Valley College via BART Pleasant Hill,3_merged_381003116,291003018_merged_381003415
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004025
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004024
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004021
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004020
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001132
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001137
0,60002041,6,AMTRAK Via Downtown Pleasant Hill,2_merged_381003117,60002041_merged_381004090
1,181004021,18_merged_381003080,BART Concord,4_merged_381003119,181004021_merged_381004569
1,261003021,26_merged_381003090,San Ramon Transit Center Via San Ramon Valley Blvd,3_merged_381003123,261003021_merged_381005840
0,,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002086
1,41003009,4,BART Concord,3_merged_381003123,41003009_merged_381005937
1,101001001,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001001_merged_381006731
1,11001010,1,Shadelands Via BART Walnut Creek,1_merged_381003122,11001010_merged_381006444
1,101001010,10_merged_381003072,BART Walnut Creek,1_merged_381003115,101001010_merged_381003591
1,61001001,6,BART Concord,1_merged_381003115,61001001_merged_381003164
0,,38,BART Walnut Creek,1_merged_381003122,380001031
0,330003012,33_merged_381003086,San Ramon Transit Center Via Danville Park and Ride,3_merged_381003116,330003012_merged_381003747
0,280003030,28_merged_381003096,Creekside,3_merged_381003123,280003030_merged_381005407
0,310003006,31_merged_381003081,ACE Train Station,3_merged_381003116,310003006_merged_381004330
1,61002047,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002047_merged_381003669
1,,28_merged_381003069,Counterclockwise,3_merged_381003116,281003087
0,260001034,26_merged_381003063,Creekside,1_merged_381003115,260001034_merged_381003619
0,60002065,6,Downtown Pleasant Hill,2_merged_381003124,60002065_merged_381006500
0,10002017,1,Rossmoor via BART Walnut Creek,2_merged_381003117,10002017_merged_381004100
0,340003021,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003021_merged_381003825
0,60003018,6,AMTRAK Via Downtown Pleasant Hill,3_merged_381003123,60003018_merged_381005396
0,60003057,6,AMTRAK Via Downtown Pleasant Hill,3_merged_381003116,60003057_merged_381004784
0,120001004,12_merged_381003074,San Ramon Transit Center,1_merged_381003115,120001004_merged_381004061
0,110003012,11_merged_381003098,Trotter Way,3_merged_381003123,110003012_merged_381006860
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002115
1,291003015,29_merged_381003070,Diablo Valley College via BART Pleasant Hill,3_merged_381003116,291003015_merged_381003687
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002112
1,271001034,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001034_merged_381007087
1,261002038,26_merged_381003063,BART Walnut Creek,2_merged_381003117,261002038_merged_381003868
0,220005006,22_merged_381003094,Martinez via Downtown Pleasant Hill,5_merged_381003125,220005006_merged_381006528
0,70002047,7,BART North Concord via John Muir Medical Center,2_merged_381003117,70002047_merged_381004982
0,20002065,2,Clayton,2_merged_381003117,20002065_merged_381005248
0,,12_merged_381003101,BART Concord,1_merged_381003122,120001097
1,,21_merged_381003093,Clayton/Treat,5_merged_381003125,211005008
1,,21_merged_381003093,Clayton/Treat,5_merged_381003125,211005009
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005002
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005003
0,20001046,2,Clayton,1_merged_381003122,20001046_merged_381006945
0,40001043,4,BART Pleasant Hill,1_merged_381003122,40001043_merged_381006787
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005006
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005007
1,,21_merged_381003093,Clayton/Treat,5_merged_381003125,211005004
1,,21_merged_381003093,Clayton/Treat,5_merged_381003125,211005005
0,50001028,5,BART Concord Via BART Pleasant Hill,1_merged_381003122,50001028_merged_381005575
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003066
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003063
0,290003012,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,290003012_merged_381004215
1,21002092,2,BART Concord,2_merged_381003117,21002092_merged_381003553
1,,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001106
1,,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001101
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003069
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001201
1,251002005,25_merged_381003089,San Ramon Via Bollinger Canyon,2_merged_381003124,251002005_merged_381005936
0,330001007,33_merged_381003113,ACE Train Station,1_merged_381003122,330001007_merged_381007028
0,360002041,36_merged_381003083,BART Walnut Creek,2_merged_381003117,360002041_merged_381004705
1,281002065,28_merged_381003069,Counterclockwise,2_merged_381003117,281002065_merged_381003314
1,131002008,13_merged_381003100,BART Walnut Creek,2_merged_381003124,131002008_merged_381006734
0,130003009,13_merged_381003073,BART Walnut Creek via Mount Diablo Blvd,3_merged_381003116,130003009_merged_381004148
1,31001028,3,BART Pleasant Hill,1_merged_381003115,31001028_merged_381004812
0,280003018,28_merged_381003096,Creekside,3_merged_381003123,280003018_merged_381007251
1,311003003,31_merged_381003081,ACE Train,3_merged_381003116,311003003_merged_381003335
0,250001013,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001013_merged_381003507
0,70001007,7,BART North Concord via John Muir Medical Center,1_merged_381003115,70001007_merged_381004607
0,,16_merged_381003105,Martinez Shuttle,2_merged_381003124,160002032
0,10001040,1,Rossmoor via BART Walnut Creek,1_merged_381003122,10001040_merged_381007071
0,20002086,2,Clayton,2_merged_381003124,20002086_merged_381005535
0,40002056,4,BART Pleasant Hill,2_merged_381003124,40002056_merged_381007160
0,60002035,6,AMTRAK Via Downtown Pleasant Hill,2_merged_381003117,60002035_merged_381005161
0,120003021,12_merged_381003074,San Ramon Transit Center,3_merged_381003116,120003021_merged_381004912
1,71003003,7,BART Concord via John Muir Medical Center,3_merged_381003116,71003003_merged_381003873
0,350002008,35_merged_381003111,San Ramon Transit Center Via Danville Park and Ride,2_merged_381003124,350002008_merged_381006644
0,20002068,2,Clayton,2_merged_381003124,20002068_merged_381007370
1,201005002,20_merged_381003092,BART Concord,5_merged_381003125,201005002_merged_381006570
0,20001100,2,Clayton,1_merged_381003115,20001100_merged_381004367
1,,29_merged_381003097,BART Orinda via Saint Mary's College,3_merged_381003123,291003052
0,100002011,10_merged_381003099,John Muir Med Ctr,2_merged_381003124,100002011_merged_381005414
0,50001004,5,BART Concord Via BART Pleasant Hill,1_merged_381003122,50001004_merged_381005279
0,30001019,3,BART Concord,1_merged_381003115,30001019_merged_381004637
1,181004020,18_merged_381003080,BART Concord,4_merged_381003119,181004020_merged_381004570
1,261003003,26_merged_381003063,BART Walnut Creek,3_merged_381003116,261003003_merged_381003391
0,140002002,14_merged_381003076,BART North Concord Via VA Clinic/Diablo Valley College,2_merged_381003117,140002002_merged_381003802
1,251003015,25_merged_381003089,San Ramon Via Bollinger Canyon,3_merged_381003123,251003015_merged_381006460
0,,27_merged_381003091,Broadway Plaza,4_merged_381003126,270004092
1,171004005,17_merged_381003104,John Muir Medical Center Via BART Walnut Creek,4_merged_381003126,171004005_merged_381005845
0,,27_merged_381003091,Broadway Plaza,4_merged_381003126,270004099
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003072
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,5_merged_381003125,191005009
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,5_merged_381003125,191005008
1,271002005,27_merged_381003064,BART Orinda via Saint Mary's College,2_merged_381003117,271002005_merged_381003305
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,5_merged_381003125,191005001
0,250001010,25_merged_381003089,BART Dublin Via Bollinger Canyon,1_merged_381003122,250001010_merged_381005634
1,,19_merged_381003079,Clayton/Treat,5_merged_381003118,191005003
1,,19_merged_381003079,Clayton/Treat,5_merged_381003118,191005002
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,5_merged_381003125,191005005
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,5_merged_381003125,191005004
1,,19_merged_381003079,Clayton/Treat,5_merged_381003118,191005007
1,,19_merged_381003079,Clayton/Treat,5_merged_381003118,191005006
0,20001112,2,Kirker Pass via Clayton Rd and Ayers,1_merged_381003115,20001112_merged_381004502
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,3_merged_381003123,290003043
0,,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,290003042
0,,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,290003045
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,3_merged_381003123,290003046
0,,29_merged_381003070,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,290003048
1,71003042,7,BART Concord via John Muir Medical Center,3_merged_381003123,71003042_merged_381005388
1,131002014,13_merged_381003100,BART Walnut Creek,2_merged_381003124,131002014_merged_381007152
1,,35_merged_381003084,San Ramon Transit Center,1_merged_381003115,351001025
1,21003072,2,BART Concord,3_merged_381003116,21003072_merged_381003638
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001067
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001064
1,,35_merged_381003084,San Ramon Transit Center,1_merged_381003115,351001028
1,361002026,36_merged_381003083,Martinez AMTRAK,2_merged_381003117,361002026_merged_381004965
1,,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001061
1,331002005,33_merged_381003086,BART Walnut Creek Via Danville Park and Ride,2_merged_381003117,331002005_merged_381004848
1,21001040,2,BART Concord,1_merged_381003115,21001040_merged_381004580
0,,25_merged_381003062,Broadway Plaza,5_merged_381003118,250005135
1,,25_merged_381003062,BART Walnut Creek,2_merged_381003117,251002184
1,,27_merged_381003091,BART Walnut Creek,5_merged_381003125,271005140
1,311003006,31_merged_381003081,San Ramon,3_merged_381003116,311003006_merged_381003336
1,281002077,28_merged_381003096,BART Walnut Creek,2_merged_381003124,281002077_merged_381005297
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,4_merged_381003126,190004003
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,4_merged_381003126,190004002
0,,19_merged_381003079,BART Concord,4_merged_381003119,190004001
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,4_merged_381003126,190004007
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,4_merged_381003126,190004006
1,,25_merged_381003062,BART Walnut Creek,4_merged_381003119,251004025
0,,19_merged_381003079,BART Concord,4_merged_381003119,190004004
0,,19_merged_381003079,BART Concord,4_merged_381003119,190004009
0,,19_merged_381003079,BART Concord,4_merged_381003119,190004008
0,40001067,4,BART Pleasant Hill,1_merged_381003115,40001067_merged_381004989
1,,25_merged_381003062,BART Walnut Creek,1_merged_381003115,251001039
1,,25_merged_381003089,San Ramon Transit Center Via Windemere Parkway,1_merged_381003122,251001037
1,,25_merged_381003089,San Ramon Transit Center Via Windemere Parkway,1_merged_381003122,251001031
0,20003093,2,Clayton,3_merged_381003116,20003093_merged_381003864
1,,30_merged_381003109,Counterclockwise,1_merged_381003122,301001058
1,,30_merged_381003109,Counterclockwise,1_merged_381003122,301001055
0,,27_merged_381003091,Broadway Plaza,5_merged_381003125,270005051
1,,30_merged_381003109,Counterclockwise,1_merged_381003122,301001052
1,,34_merged_381003085,BART Walnut Creek,3_merged_381003116,341003069
0,300003024,30_merged_381003082,ACE Train Station,3_merged_381003116,300003024_merged_381004195
0,320003021,32_merged_381003087,Hillcrest Park and Ride,3_merged_381003116,320003021_merged_381004141
0,70002023,7,BART North Concord via John Muir Medical Center,2_merged_381003117,70002023_merged_381003806
1,,36_merged_381003110,BART Walnut Creek,2_merged_381003124,361002062
1,41003012,4,BART Concord,3_merged_381003123,41003012_merged_381006079
1,41001058,4,BART Concord,1_merged_381003122,41001058_merged_381006686
0,40001001,4,BART Pleasant Hill,1_merged_381003122,40001001_merged_381005278
1,21002080,2,BART Concord,2_merged_381003117,21002080_merged_381003726
1,261001016,26_merged_381003090,San Ramon Transit Center Via San Ramon Valley Blvd,1_merged_381003122,261001016_merged_381006181
1,111002005,11_merged_381003098,BART Walnut Creek,2_merged_381003124,111002005_merged_381007068
1,21003075,2,BART Concord,3_merged_381003123,21003075_merged_381005781
0,120002050,12_merged_381003074,San Ramon Transit Center,2_merged_381003117,120002050_merged_381004376
0,,34_merged_381003085,San Ramon Transit Center,2_merged_381003117,340002059
1,,27_merged_381003091,BART Walnut Creek,3_merged_381003123,271003200
1,251001013,25_merged_381003089,San Ramon Via Bollinger Canyon,1_merged_381003122,251001013_merged_381005333
1,,34_merged_381003085,Bishop Ranch,2_merged_381003117,341002029
1,361003051,36_merged_381003083,Martinez AMTRAK,3_merged_381003116,361003051_merged_381004554
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002026
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002023
1,,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002020
1,61003006,6,BART Concord Via Downtown Pleasant Hill,3_merged_381003123,61003006_merged_381006465
0,360003048,36_merged_381003083,BART Walnut Creek,3_merged_381003116,360003048_merged_381004403
1,,27_merged_381003091,BART Walnut Creek,5_merged_381003125,271005097
1,,27_merged_381003091,BART Walnut Creek,5_merged_381003125,271005091
1,,38,Martinez AMTRAK,1_merged_381003122,381001004
0,60002062,6,AMTRAK Via Downtown Pleasant Hill,2_merged_381003124,60002062_merged_381006501
1,21003087,2,BART Concord,3_merged_381003123,21003087_merged_381007374
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003066
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003060
1,,25_merged_381003089,San Ramon Via Bollinger Canyon,2_merged_381003124,251002056
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003063
1,271001029,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001029_merged_381007197
1,,27_merged_381003091,BART Walnut Creek,2_merged_381003124,271002156
0,,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002077
0,,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002074
1,351002023,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,2_merged_381003124,351002023_merged_381005293
0,,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002071
1,31002029,3,BART Pleasant Hill,2_merged_381003124,31002029_merged_381007220
1,281003075,28_merged_381003096,BART Walnut Creek,3_merged_381003123,281003075_merged_381007180
0,60002020,6,AMTRAK Via Downtown Pleasant Hill,2_merged_381003117,60002020_merged_381005016
1,,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003082
1,,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003085
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003099
0,300002017,30_merged_381003082,Airport Plaza,2_merged_381003117,300002017_merged_381004110
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003090
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003093
0,,11_merged_381003071,BART Concord,3_merged_381003116,110003096
1,21002008,2,BART Concord,2_merged_381003124,21002008_merged_381005631
1,,15_merged_381003102,Martinez AMTRAK,3_merged_381003123,151003033
1,,15_merged_381003102,Martinez AMTRAK Via Diablo Valley College/VA Clinic,3_merged_381003123,151003030
1,,17_merged_381003077,BART Walnut Creek Via BART Pleasant Hill,4_merged_381003119,171004013
0,20003054,2,Clayton,3_merged_381003123,20003054_merged_381005642
1,,25_merged_381003089,San Ramon Via Bollinger Canyon,2_merged_381003124,251002059
1,21003003,2,BART Concord,3_merged_381003116,21003003_merged_381004297
0,,10_merged_381003099,John Muir Med Ctr,3_merged_381003123,100003018
0,350003024,35_merged_381003084,BART Dublin,3_merged_381003116,350003024_merged_381004521
0,120003045,12_merged_381003101,BART Concord,3_merged_381003123,120003045_merged_381005839
1,21001121,2,BART Concord,1_merged_381003115,21001121_merged_381004720
1,,15_merged_381003102,Martinez AMTRAK,3_merged_381003123,151003036
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001055
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001052
1,121003012,12_merged_381003074,BART Walnut Creek,3_merged_381003116,121003012_merged_381004144
0,20001052,2,Clayton,1_merged_381003122,20001052_merged_381006801
0,10003015,1,Rossmoor via BART Walnut Creek,3_merged_381003116,10003015_merged_381003511
0,180005027,18_merged_381003080,Diablo Valley College Via Monument,5_merged_381003118,180005027_merged_381004304
0,70002014,7,BART North Concord via John Muir Medical Center,2_merged_381003124,70002014_merged_381005446
0,20002074,2,Clayton,2_merged_381003124,20002074_merged_381005390
0,190005014,19_merged_381003106,BART Concord Via BART Pleasant Hill,5_merged_381003125,190005014_merged_381005795
0,60002008,6,AMTRAK Via Downtown Pleasant Hill,2_merged_381003117,60002008_merged_381004657
0,290002029,29_merged_381003097,BART Lafayette via Saint Mary's College,2_merged_381003124,290002029_merged_381006773
0,,27_merged_381003091,Broadway Plaza,4_merged_381003126,270004154
1,21002074,2,BART Concord,2_merged_381003117,21002074_merged_381003578
1,21003078,2,BART Concord,3_merged_381003123,21003078_merged_381005705
0,360002026,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002026_merged_381006404
0,,38,BART Walnut Creek,1_merged_381003122,380001025
0,,27_merged_381003091,Broadway Plaza,4_merged_381003126,270004158
0,,38,BART Walnut Creek,1_merged_381003122,380001022
1,,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001019
0,340002011,34_merged_381003085,San Ramon Transit Center,2_merged_381003117,340002011_merged_381004087
1,31003003,3,BART Pleasant Hill,3_merged_381003123,31003003_merged_381005567
1,,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001013
1,61002014,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002014_merged_381005049
0,120002023,12_merged_381003101,BART Concord,2_merged_381003124,120002023_merged_381005784
1,,10_merged_381003099,BART Walnut Creek Via Marchbanks,1_merged_381003122,101001016
0,140001028,14_merged_381003076,BART North Concord Via VA Clinic/Diablo Valley College,1_merged_381003115,140001028_merged_381004042
1,181004012,18_merged_381003080,BART Concord,4_merged_381003119,181004012_merged_381004422
0,140003030,14_merged_381003076,BART North Concord Via VA Clinic/Diablo Valley College,3_merged_381003116,140003030_merged_381004592
1,281003012,28_merged_381003069,Counterclockwise,3_merged_381003116,281003012_merged_381004727
1,,27_merged_381003091,BART Walnut Creek,2_merged_381003124,271002081
1,31003006,3,BART Pleasant Hill,3_merged_381003123,31003006_merged_381007148
1,341002011,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002011_merged_381003997
0,,30_merged_381003109,Clockwise,1_merged_381003122,300001058
0,300001013,30_merged_381003082,Airport Plaza,1_merged_381003115,300001013_merged_381005103
0,120003009,12_merged_381003074,San Ramon Transit Center,3_merged_381003116,120003009_merged_381005230
0,10001010,1,Rossmoor via BART Walnut Creek,1_merged_381003115,10001010_merged_381004477
0,360002023,36_merged_381003110,San Ramon Transit Center,2_merged_381003124,360002023_merged_381006406
1,91003009,9,Martinez AMTRAK,3_merged_381003123,91003009_merged_381006750
1,281001007,28_merged_381003096,BART Walnut Creek,1_merged_381003122,281001007_merged_381005526
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002086
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002080
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002083
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002089
0,10001016,1,Rossmoor via BART Walnut Creek,1_merged_381003122,10001016_merged_381006606
1,,13_merged_381003100,BART Walnut Creek,2_merged_381003124,131002068
1,51002032,5,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003124,51002032_merged_381006331
1,61002068,6,BART Concord Via Downtown Pleasant Hill,2_merged_381003117,61002068_merged_381003337
0,180005002,18_merged_381003107,BART Concord,5_merged_381003125,180005002_merged_381006802
0,,29_merged_381003097,BART Lafayette via Saint Mary's College,2_merged_381003124,290002059
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002017
1,121001055,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001055_merged_381007084
1,21002086,2,BART Concord,2_merged_381003124,21002086_merged_381005853
0,20003081,2,Clayton,3_merged_381003123,20003081_merged_381006130
0,10001004,1,Rossmoor,1_merged_381003115,10001004_merged_381004345
1,21001067,2,BART Concord,1_merged_381003115,21001067_merged_381004893
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004003
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004001
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004007
1,,23_merged_381003095,Diablo Valley College Via Diamond Blvd,4_merged_381003126,231004006
0,360001040,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001040_merged_381003376
1,,30_merged_381003109,Counterclockwise,2_merged_381003124,301002011
1,121001016,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001016_merged_381003463
1,141002008,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,2_merged_381003117,141002008_merged_381004765
1,21002083,2,BART Concord,2_merged_381003117,21002083_merged_381003727
1,21001040,2,BART Concord,1_merged_381003122,21001040_merged_381006708
0,140002002,14_merged_381003103,BART Walnut Creek via Mount Diablo Blvd,2_merged_381003124,140002002_merged_381005930
1,,25_merged_381003062,BART Walnut Creek,5_merged_381003118,251005033
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,5_merged_381003125,190005012
0,180005027,18_merged_381003107,BART Concord,5_merged_381003125,180005027_merged_381006432
0,,19_merged_381003079,BART Concord,5_merged_381003118,190005010
1,,25_merged_381003062,BART Walnut Creek,5_merged_381003118,251005037
0,,19_merged_381003106,BART Concord Via BART Pleasant Hill,5_merged_381003125,190005015
0,,21_merged_381003066,BART Concord Via Diamond Blvd,5_merged_381003118,210005010
0,,21_merged_381003066,BART Concord Via Diamond Blvd,5_merged_381003118,210005011
0,,21_merged_381003093,BART Concord,5_merged_381003125,210005012
0,,21_merged_381003093,BART Concord,5_merged_381003125,210005013
0,,21_merged_381003066,BART Concord Via Diamond Blvd,5_merged_381003118,210005014
0,,21_merged_381003066,BART Concord Via Diamond Blvd,5_merged_381003118,210005016
0,,21_merged_381003066,BART Concord Via Diamond Blvd,5_merged_381003118,210005017
1,201004001,20_merged_381003065,BART Pleasant Hill Via AMTRAK,4_merged_381003119,201004001_merged_381003650
1,341001013,34_merged_381003085,BART Walnut Creek,1_merged_381003115,341001013_merged_381005167
0,20002005,2,Clayton,2_merged_381003117,20002005_merged_381004350
1,261001004,26_merged_381003063,BART Walnut Creek,1_merged_381003115,261001004_merged_381004536
0,90001016,9,BART Concord,1_merged_381003115,90001016_merged_381004198
1,41001007,4,BART Concord,1_merged_381003122,41001007_merged_381007164
0,320002017,32_merged_381003087,Hillcrest Park and Ride,2_merged_381003117,320002017_merged_381004871
0,120003048,12_merged_381003074,San Ramon Transit Center,3_merged_381003116,120003048_merged_381003704
0,70003003,7,BART North Concord via John Muir Medical Center,3_merged_381003123,70003003_merged_381006845
1,251003015,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003015_merged_381004332
0,130002026,13_merged_381003100,San Ramon Transit Center,2_merged_381003124,130002026_merged_381007325
0,120001058,12_merged_381003101,BART Concord,1_merged_381003122,120001058_merged_381006897
0,100001004,10_merged_381003072,Trotter Way,1_merged_381003115,100001004_merged_381003766
1,11002032,1,Shadelands Via BART Walnut Creek,2_merged_381003124,11002032_merged_381007214
1,121002023,12_merged_381003101,Diablo Valley College,2_merged_381003124,121002023_merged_381005909
1,91001019,9,Martinez AMTRAK,1_merged_381003115,91001019_merged_381003540
1,291003018,29_merged_381003097,BART Orinda via Saint Mary's College,3_merged_381003123,291003018_merged_381005543
1,331002017,33_merged_381003086,BART Walnut Creek Via Danville Park and Ride,2_merged_381003117,331002017_merged_381004706
0,,10_merged_381003099,John Muir Med Ctr,3_merged_381003123,100003027
0,20003003,2,Clayton,3_merged_381003123,20003003_merged_381007335
1,41003042,4,BART Concord,3_merged_381003116,41003042_merged_381003189
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005020
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005021
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005024
1,,21_merged_381003066,Diablo Valley College Via Diamond Blvd,5_merged_381003118,211005025
1,,11_merged_381003071,Diablo Valley College,1_merged_381003115,111001040
1,341002002,34_merged_381003085,BART Walnut Creek,2_merged_381003117,341002002_merged_381003237
0,180004020,18_merged_381003107,BART Concord,4_merged_381003126,180004020_merged_381005952
0,30001007,3,BART Concord,1_merged_381003115,30001007_merged_381004487
0,280001001,28_merged_381003096,Creekside,1_merged_381003122,280001001_merged_381006397
1,,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001124
1,,27_merged_381003091,BART Walnut Creek,1_merged_381003122,271001129
