stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_name,location_type
37.891358,,-122.049072,1875,,San Miguel Dr/Blackwood Dr,0
37.879415,,-122.075019,1872,,Rolling Hills Dr/Tice Valley Blvd,0
37.877081,,-122.07132,1873,,Rossmoor Pkwy/Tice Valley Blvd,0
37.909151,,-122.067467,1870,,1670 Riviera Ave,0
37.890247,,-122.064786,977,,Lilac Dr/Newell Ave,0
38.011637,,-122.110907,976,,Howe Rd/Catalpa St,0
37.868465,,-122.046449,975,,Hillgrade Ave/Iron Horse Trl,0
37.869395,,-122.044304,974,,Danville Blvd/Hillgrade Ave,0
37.861877,,-122.03982,973,,Danville Blvd/Livorna Rd,0
37.857185,,-122.036968,972,,Danville Blvd/Ridgewood Rd,0
37.853734,,-122.034681,971,,Danville Blvd/St Alphonsus Ct,0
37.85146,,-122.03313,970,,3158 Danville Blvd,0
37.999207,,-122.053364,979,,Marsh Dr/Solano Way,0
37.834882,,-122.017328,978,,Danville Blvd/Wayne Ave,0
37.962695,,-122.031608,2118,,Monument Blvd+Monument Ct/Systron,0
37.912285,,-122.065233,2119,,N Main St/Parkside Dr,0
37.760674,,-121.88783,2110,,Windemere Pkwy/Bethany Rd,0
37.757578,,-121.887157,2111,,Windemere Pkwy/Bethany Rd,0
37.749353,,-121.890521,2112,,E Branch Pkwy/Windemere Pkwy,0
37.751649,,-121.898082,2113,,E Branch Pkwy/Sherwood Way,0
37.753428,,-121.905482,2114,,E Branch/Windemere Ranch School,0
37.963311,,-122.031816,2115,,Monument Blvd/Walters Way,0
37.959901,,-122.034145,2116,,Monument Blvd/Detroit Ave,0
37.959598,,-122.034018,2117,,Monument Blvd/Detroit Ave,0
37.920367,,-122.033263,1911,,Walnut Ave/Desert Cir,0
37.919405,,-122.031642,1910,,Walnut Ave/Warwick Dr,0
37.988869,,-122.007061,869,,Willow Pass Rd/Ashdale Dr,0
37.988807,,-122.006842,868,,Willow Pass Rd/Ashdale Dr,0
37.969847,,-122.050118,860,,Willow Pass Rd/Franquette Ave,0
37.980725,,-122.021249,863,,Willow Pass Rd/Esperanza Dr,0
37.983146,,-122.015734,865,,Willow Pass Rd/Farm Bureau Rd,0
37.981404,,-122.019445,864,,Willow Pass Rd/Sixth St,0
37.987226,,-122.009071,867,,Willow Pass Rd/San Vincente Dr,0
37.986092,,-122.010656,866,,Willow Pass Rd/Granada Dr,0
37.997855,,-121.867965,2024,,Buchanan Rd/Ventura Dr,0
37.998096,,-121.868493,2025,,Buchanan Rd/Ventura Dr,0
37.762966,,-121.960792,2026,,Sunset Dr/Bishop Dr,0
37.780497,,-121.973884,2021,,Crow Canyon Pl/Fostoria Way,0
38.009627,,-122.030819,2022,,Pike Ln/Arnold Industrial Way,0
37.998508,,-122.046098,2023,,Olivera Rd+Terraza Del Sol/Peralta,0
37.706461,,-121.910173,2028,,Dougherty Rd/Sierra Ln,0
37.749407,,-121.913597,2029,,Bollinger Canyon Rd/Dougherty Rd,0
37.972565,,-122.029849,883,,Bart Concord,0
37.949855,,-121.960756,882,,Ygnacio Valley Rd/Park Highlands,0
37.947508,,-121.963202,881,,Ygnacio Valley Rd/Michigan Blvd,0
37.947642,,-121.963524,880,,Ygnacio Valley Rd/Michigan Blvd,0
37.97377,,-122.029195,887,,Bart Concord,0
37.97335,,-122.029505,886,,Bart Concord,0
37.973038,,-122.029643,885,,Bart Concord,0
37.974171,,-122.028977,889,,Bart Concord,0
37.974002,,-122.029069,888,,Bart Concord,0
37.970384,,-122.035581,657,,Laguna St/Ellis Park,0
37.977535,,-122.028935,775,,Port Chicago Hwy/Concord Blvd,0
38.004492,,-122.023835,777,,Port Chicago Hwy/Panoramic Dr,0
37.99536,,-122.030643,776,,Port Chicago Hwy/Olivera Rd,0
37.999693,,-122.047594,771,,Peralta Rd/Dalis Dr,0
37.947473,,-121.956378,770,,Pennsylvania Blvd/Colorado Dr,0
37.941156,,-121.951657,773,,Pine Hollow Rd/Redlands Way,0
37.941183,,-121.954689,772,,5522 Pine Hollow Rd,0
38.014698,,-122.024972,779,,Port Chicago Hwy/Bates Ave,0
38.011728,,-122.023244,778,,Port Chicago Hwy/Arnold Industrial,0
37.886049,,-122.036978,1043,,San Miguel Dr/Mountain View Blvd,0
37.886953,,-122.03341,1042,,Palmer Rd/Mountain View Blvd,0
37.884973,,-122.032214,1041,,Palmer Rd/Hawthorne Dr,0
37.882529,,-122.030891,1040,,Palmer Rd/Sylvan Rd,0
37.890495,,-122.045846,1047,,San Miguel Dr/Norris Rd,0
37.890522,,-122.045593,1046,,San Miguel Dr/Adeline Dr,0
37.88907,,-122.043273,1045,,San Miguel Dr/Shady Glen Rd,0
37.887715,,-122.040344,1044,,San Miguel Dr/Hillview Ter,0
37.887501,,-122.040309,1049,,San Miguel Dr/Hillview Ter,0
37.888918,,-122.043353,1048,,San Miguel Dr/Shady Glen Rd,0
37.763011,,-121.961136,1681,,Sunset Dr/Bishop Dr,0
37.77352,,-121.974741,1680,,2550 San Ramon Valley Blvd,0
37.742971,,-121.954145,1683,,Tareyton Ave/Bridgeport Ave,0
37.729191,,-121.923149,1682,,Tangerine St/Craydon Cir,0
37.737305,,-121.950066,1685,,Tareyton Ave/Pine Valley Rd,0
37.739821,,-121.951945,1684,,Tareyton Ave/Pownal Ave,0
37.740044,,-121.951865,1687,,Tareyton Ave/Pownal Ave,0
37.737528,,-121.949963,1686,,Tareyton Ave/Pine Valley Rd,0
37.728256,,-121.93158,1689,,Village Pkwy/Elmwood Dr,0
37.743203,,-121.954076,1688,,Tareyton Ave/Bridgeport Ave,0
37.989163,,-122.129446,1269,,Alhambra Ave/Franklin Canyon Rd,0
37.991954,,-122.130717,1268,,Alhambra Ave/Walnut Ave,0
37.969385,,-122.046693,669,,Market St/Clayton Rd,0
37.968064,,-122.047656,668,,Market St+Clayton Rd/Meadow Ln,0
38.016355,,-122.137974,1263,,Alhambra Ave/Main St,0
37.987096,,-122.00099,666,,Landana Dr/Village Rd,0
38.01272,,-122.134527,1261,,Alhambra Ave/Jones St,0
37.980781,,-121.996734,664,,Landana Dr/Cottonwood Dr,0
37.997439,,-122.132489,1267,,Alhambra Ave/J St,0
37.995993,,-122.13252,1266,,3850 Alhambra Ave,0
38.000866,,-122.131934,1265,,Alhambra Ave/F St,0
38.005747,,-122.131107,1264,,2500 Alhambra Ave,0
37.945104,,-122.06163,1465,,Crescent Plz/Crescent Dr,0
37.945138,,-122.063928,1464,,Crescent Plz/Cleaveland Rd,0
37.971663,,-122.065255,1467,,Golf Club Rd/College Dr,0
37.958714,,-122.058134,1466,,Ellinwood Dr/Longbrook Way,0
37.950022,,-122.060328,1461,,Contra Costa Blvd/Woodsworth Ln,0
37.951521,,-122.060341,1460,,Contra Costa Blvd/Vivian Dr,0
37.945299,,-122.063986,1463,,Crescent Plz/Cleaveland Rd,0
37.945345,,-122.062102,1462,,Crescent Plz/Crescent Dr,0
37.990559,,-122.083791,1316,,Muir Rd/Fountainhead Ct,0
37.991225,,-122.078504,1315,,Muir Rd/Sweetwater Dr,0
37.994281,,-122.119089,1314,,Muir Rd/Center Ave,0
37.994345,,-122.118664,1313,,Muir Rd/Center Ave,0
37.994323,,-122.100685,1312,,Morello Ave/Arnold Dr,0
37.997419,,-122.100461,1311,,Morello Ave/Village Oaks Dr,0
38.004279,,-122.101946,1310,,Morello Ave/Marie Ave,0
37.990399,,-122.083618,1319,,Muir Rd/Fountainhead Ct,0
37.990261,,-122.086917,1318,,Muir Rd/Glacier Dr,0
38.011974,,-122.105354,1010,,3550 Pacheco Blvd,0
38.010711,,-122.102086,1011,,Pacheco Blvd/Morello Ave,0
37.897222,,-122.057403,1880_merged_381003060,,S Broadway/Mt Diablo Blvd,0
37.995391,,-121.897121,443,,Kirker Pass Rd/Castlewood Dr,0
37.832756,,-122.128383,1334,,Canyon Rd/Country Club Dr,0
37.998098,,-121.887381,441,,Buchanan Rd/Harbor Dr,0
37.831273,,-122.130214,1336,,Canyon Rd/Sanders Dr,0
37.82625,,-122.129411,1331,,Camino Pablo/Duarte Ct,0
37.823232,,-122.124919,1330,,Camino Pablo/Dickenson Dr,0
37.946643,,-121.947487,445,,Clayton Rd/Lydia Ln,0
37.948267,,-121.950473,444,,Clayton Rd/El Camino Dr,0
37.972468,,-122.040698,630,,Fry Way/Clayton Rd,0
37.97615,,-122.056033,631,,Galaxy Way/Meridian Park Blvd,0
37.976204,,-122.055539,632,,Galaxy Way/Meridian Park Blvd,0
37.897068,,-122.070055,1860,,Oakland Blvd/Mt Diablo Blvd,0
37.896987,,-122.070261,1863,,1357 Oakland Blvd,0
37.900271,,-122.069876,1862,,Oakland Blvd/Almond Ave,0
37.880085,,-122.029649,1864,,Palmer Rd/Hillendale Ct,0
37.907717,,-122.064974,1867,,Pringle Ave/N Main St,0
37.834517,,-122.016559,964,,Danville Blvd/El Portal,0
37.837763,,-122.020795,965,,Danville Blvd/Camille Ave,0
37.841686,,-122.025192,966,,Danville Blvd/Hemme Ave,0
37.844254,,-122.027718,967,,Danville Blvd/La Serena Ave,0
37.825351,,-122.0039,960,,Danville Blvd/Railroad Ave,0
37.825592,,-122.003878,961,,Danville Blvd/La Gonda Way,0
37.832154,,-122.013896,963,,Danville Blvd/Hartford Rd,0
37.845279,,-122.028752,968,,Danville Blvd/South Ave,0
37.847812,,-122.03098,969,,Danville Blvd/Las Trampas Rd,0
37.762739,,-121.895117,2109,,Windemere Pkwy/Harcourt Way,0
37.762881,,-121.894246,2108,,Windemere Pkwy/Harcourt Way,0
37.753312,,-121.90499,2103,,E Branch/Windemere Ranch School,0
37.763706,,-121.964172,2102,,2600 Bishop Dr,0
37.896651,,-122.100787,2101,,3285 Mt Diablo Blvd,0
37.828276,,-122.007332,2100,,Danville Blvd/El Cerro Blvd,0
37.761147,,-121.888105,2107,,Windemere Pkwy/Albion Rd,0
37.758095,,-121.886423,2106,,Windemere Pkwy/Longleaf Cir,0
37.749682,,-121.889731,2105,,Windemere Pkwy/E Branch Pkwy,0
37.751275,,-121.898139,2104,,E Branch Pkwy/Sherwood Way,0
37.987637,,-122.039578,641,,Grant St/Fairfield Ave,0
37.969096,,-122.051852,878,,Willow Pass Rd/Waterworld Pkwy,0
37.963155,,-122.060876,879,,Sun Valley Blvd/Contra Costa Blvd,0
37.980787,,-122.021663,874,,Willow Pass Rd/Esperanza Dr,0
37.983503,,-122.015413,872,,Willow Pass Rd/East Olivera Rd,0
37.981931,,-122.018745,873,,Willow Pass Rd/N Sixth St,0
37.987146,,-122.009462,870,,Willow Pass Rd/San Vincente Dr,0
37.772423,,-121.932094,2037,,Bollinger Canyon Rd/Gale Ridge Rd,0
37.773822,,-121.922845,2036,,Bollinger Canyon Rd/N Wedgewood Rd,0
37.773767,,-121.918329,2035,,Bollinger Canyon Rd/Briar Oaks Dr,0
37.771525,,-121.911912,2034,,Bollinger Canyon Rd/Monarch Rd,0
37.770025,,-121.908921,2033,,Bollinger Canyon Rd/Bluehart Way,0
37.766749,,-121.905176,2032,,Bollinger Canyon Rd/Albion Rd,0
37.759335,,-121.905032,2031,,Bollinger Canyon Rd/Harcourt Way,0
37.753483,,-121.908691,2030,,Bollinger Canyon Rd/E Branch Pkwy,0
37.980085,,-122.055706,645,,John Glenn Dr/Concord Ave,0
37.771443,,-121.945951,2039,,Bollinger Canyon Rd/Canyon Lakes Dr,0
37.772201,,-121.93975,2038,,Bollinger Canyon Rd/Chanterella Dr,0
37.974189,,-122.028977,890,,Bart Concord,0
37.97385,,-122.029356,892,,Bart Concord,0
37.974064,,-122.029265,893,,Bart Concord,0
37.974242,,-122.029184,894,,Bart Concord,0
37.952076,,-122.084952,1531,,Pleasant Hill Rd/Linda Ln,0
38.002645,,-122.024466,896,,Bart North Concord_Martinez,0
38.002439,,-122.024443,897,,Bart North Concord_Martinez,0
38.00219,,-122.024408,898,,Bart North Concord_Martinez,0
37.953911,,-122.087701,1530,,Pleasant Hill Rd/Taylor Blvd,0
37.99394,,-122.114444,1249,,Va Clinic,0
37.895169,,-122.151354,1248,,Upper Happy Valley Rd/Los Arabis Dr,0
37.77461,,-121.965091,1614,,Camino Ramon/Norris Canyon Rd,0
37.910349,,-122.043666,1788,,Montego/Tampico,0
37.944207,,-121.954701,769,,Pennsylvania Blvd/Michigan Blvd,0
37.784895,,-121.980132,1674_merged_381003056,,SAN RAMON VALLEY BLVD/HOOPER DR,0
37.92858,,-122.026357,1780,,Mitchell Dr/N Wiget Ln,0
37.975015,,-122.058526,1960,,Diamond Blvd/Galaxy Way,0
37.978164,,-122.035579,760,,Pacheco St/Mt Diablo St,0
37.985871,,-122.038564,640,,Grant St/Karren St,0
37.910044,,-122.045503,1784,,Montego/Tampico,0
37.910179,,-122.043643,1785,,Montego/Tampico,0
37.910252,,-122.042173,1786,,1485 Montego,0
37.980847,,-122.025088,765,,1950 Parkside Dr,0
37.799838,,-121.98743,1078,,Camino Ramon/El Capitan Dr,0
37.79602,,-121.984573,1079,,Camino Ramon/Saint Patricks Dr,0
37.80429,,-121.989496,1077,,Camino Ramon/San Thomas Way,0
37.928184,,-122.056081,1074,,Bart Pleasant Hill,0
37.811829,,-121.991346,1075,,Danville Park & Ride,0
37.928487,,-122.055691,1072,,Bart Pleasant Hill,0
37.928327,,-122.055897,1073,,Bart Pleasant Hill,0
37.928648,,-122.055484,1071,,Bart Pleasant Hill,0
37.751429,,-121.960275,1678,,San Ramon Valley Blvd/Morgan Dr,0
37.757478,,-121.96597,1679,,San Ramon Valley Blvd/Harness Dr,0
37.775607,,-121.978192,1675,,San Ramon Valley Blvd/Crow Canyon,0
37.772146,,-121.974317,1676,,2551 San Ramon Valley Blvd,0
37.751251,,-121.960596,1670,,San Ramon Valley Blvd/Morgan Dr,0
37.759147,,-121.967644,1672,,San Ramon Valley/Bollinger Crossing,0
37.780166,,-121.977987,1673,,San Ramon Valley Blvd/Fostoria Way,0
37.805054,,-121.945203,1090,,Camino Tassajara/Creekside Ave,0
37.798697,,-121.918868,1091,,Camino Tassajara/Tassajara Village,0
37.798919,,-121.917687,1092,,Camino Tassajara/Tassajara Ranch Dr,0
37.986379,,-122.039128,642,,Grant St/Mildred St,0
37.963034,,-122.044984,674,,Meadow Ln/Mayette Ave,0
37.960618,,-122.042844,675,,Meadow Ln/Gelbke Ln,0
37.958897,,-122.041325,676,,Meadow Ln/Robin Ln,0
37.95714,,-122.039863,677,,Meadow Ln/Monument Blvd,0
38.011252,,-122.041215,670,,Mason Cir/Bates Ave,0
37.835075,,-121.978488,1099,,Diablo Rd/Green Valley Rd,0
38.012396,,-122.039297,672,,Mason Cir/Bates Ave,0
37.965709,,-122.047653,673,,Meadow Ln/William Way,0
37.899238,,-122.172271,1418,,Via Las Cruces/Las Vegas Rd,0
37.892879,,-122.17565,1410,,Orindawoods Dr/Ironbark Cir,0
37.890064,,-122.177972,1411,,Orindawoods Dr/Ironbark Cir,0
37.885237,,-122.182698,1412,,Orindawoods Dr/Village Gate Rd,0
37.881064,,-122.18606,1413,,Santa Maria Way/Orinda Way,0
37.892859,,-122.171793,1414,,Saint Stephens Dr/E Altarinda Dr,0
37.894527,,-122.171982,1415,,Saint Stephens Dr/Via Floreado,0
37.896704,,-122.172218,1416,,Saint Stephens Dr/De Soto Ct,0
37.899866,,-122.170356,1417,,Via Las Cruces/Honey Hill Rd,0
37.842114,,-122.110073,1322,,St Mary's College,0
37.823,,-122.124919,1323,,Camino Pablo/Dickenson Dr,0
37.991092,,-122.078228,1320,,Muir Rd/Sweetwater Dr,0
37.984017,,-122.035723,644,,Grant St/High School Ave,0
37.815595,,-122.11786,1327,,Camino Pablo/Larch Ave,0
37.820195,,-122.121368,1324,,Camino Pablo/Hodges Dr,0
37.817004,,-122.118884,1325,,Camino Pablo/Shuey Dr,0
37.816799,,-122.11862,1328,,Camino Pablo/Shuey Dr,0
37.820436,,-122.121208,1329,,Camino Pablo/Hodges Dr,0
37.784806,,-121.980086,1674_merged_381003059,,San Ramon Valley Blvd/Hooper Dr,0
37.97815,,-122.05437,647,,John Glenn Dr/Burnett Ave,0
37.948867,,-122.082568,1524,,Pleasant Hill Rd/Valley View Rd,0
37.95148,,-122.083802,1525,,Pleasant Hill Rd/Mercury Way,0
37.952531,,-122.084975,1526,,Pleasant Hill Rd/Mangini Rd,0
37.953529,,-122.086471,1527,,Pleasant Hill Rd/Taylor Blvd,0
37.982918,,-122.116374,1252,,Alhambra Ave/John Muir Rd,0
37.983497,,-122.124018,1253,,Alhambra Ave/Phylis Ter,0
37.97103,,-122.10566,1250,,Alhambra Ave/Wildcroft Dr,0
37.974934,,-122.108484,1251,,Alhambra Ave/Macalvey Dr,0
37.956085,,-122.090462,1528,,Pleasant Hill Rd/Devon Ave,0
37.95777,,-122.092212,1529,,Pleasant Hill Rd/Paso Nogal,0
38.004971,,-122.130898,1258,,Alhambra Ave/C St,0
38.007363,,-122.130501,1259,,Alhambra Ave/Bertola St,0
37.87995,,-122.075342,1898,,Tice Valley Blvd/Rolling Hills Dr,0
37.876678,,-122.072513,1899,,1963 Tice Valley Blvd,0
37.890459,,-122.057382,1894,,S Main St/Lilac Dr,0
37.892377,,-122.057948,1895,,S Main St/Newell Ave,0
37.87935,,-122.035192,1896,,Stewart Ave/Rudgear Rd,0
37.876351,,-122.068897,1897,,2100 Tice Valley Blvd,0
37.892029,,-122.058211,1890,,S Main St/Kaiser Medical Center,0
37.887043,,-122.055908,1891,,S Main St/Creekside Dr,0
37.87892,,-122.049837,1892,,S Main St/Rudgear Rd,0
37.887498,,-122.05584,1893,,S Main St/Creekside Dr,0
37.828721,,-122.00841,959,,Danville Blvd/Del Amigo Rd,0
37.832002,,-122.014022,958,,Danville Blvd/Hartford Rd,0
37.876075,,-122.068369,2134,,2071 Tice Valley Blvd,0
37.928104,,-122.055862,2135,,Bart Pleasant Hill,0
37.998119,,-121.864102,2132,,Buchanan Rd/Meadows Ave,0
37.704587,,-121.910563,2133,,Dublin Blvd/Dougherty Rd,0
37.98125,,-122.049696,2130,,Stanwell Dr/Stanwell Cir,0
37.997905,,-121.863286,2131,,Buchanan Rd/Meadows Ave,0
37.853511,,-122.034761,951,,Danville Blvd/St Alphonsus Ct,0
37.85698,,-122.03706,950,,Danville Blvd/Ridgewood Rd,0
37.847856,,-122.03129,953,,Danville Blvd/Las Trampas Rd,0
37.851263,,-122.033221,952,,Danville Blvd/Alamo Plaza,0
37.845128,,-122.028867,955,,1401 Danville Blvd,0
37.843835,,-122.027592,954,,Danville Blvd/La Serena Ave,0
37.837584,,-122.020852,957,,Danville Blvd/Camille Ave,0
37.841507,,-122.025261,956,,Danville Blvd/Hemme Ave,0
37.763403,,-121.903814,2002,,Bollinger Canyon Rd/Windemere Pkwy,0
37.765697,,-121.952277,2003,,Bollinger Canyon Rd/Alcosta Blvd,0
37.764376,,-121.953641,2000,,Bollinger Canyon Rd/Market Pl,0
37.762877,,-121.904342,2001,,Bollinger Canyon Rd/Windemere Pkwy,0
38.013621,,-122.034929,2006,,Industrial Way/Bates Ave,0
38.011267,,-122.033799,2007,,Industrial Way/Pike Ln,0
37.911578,,-122.046573,2004,,Marchbanks Dr/Ygnacio Valley Rd,0
38.011124,,-122.03396,2005,,Industrial Way/Pike Ct,0
37.974479,,-122.058525,2008,,Diamond Blvd/Galaxy Way,0
37.973115,,-122.057385,2009,,2001 Diamond Blvd,0
37.989263,,-122.004314,667,,Landana Dr/Larkspur Dr,0
38.014359,,-122.136083,1262,,Alhambra Ave/Mellus St,0
37.983824,,-122.091089,919,,Center Ave/Redwood Dr,0
37.983117,,-121.998804,665,,Landana Dr/Beechwood Dr,0
37.983818,,-122.088549,918,,Center Ave/Glacier Dr,0
37.893215,,-122.058087,1799,,Newell Ave/S Main St,0
37.893825,,-122.054873,1798,,Newell Ave/S Broadway,0
37.956624,,-122.038312,719,,Monument Blvd/Oak Grove Rd,0
37.953516,,-122.042846,718,,Monument Blvd/Lacey Ln,0
37.952471,,-122.044373,717,,Monument Blvd/Reganti Dr,0
37.898569,,-122.057394,1792,,Mt Pisgah Rd/Mt Diablo Blvd,0
37.897174,,-122.061203,1791,,Mt Diablo Blvd/Locust St,0
37.94821,,-122.050905,714,,Monument Blvd/Mohr Ln,0
37.893203,,-122.052025,1797,,Newell Ave/San Miguel Dr,0
37.953596,,-122.043053,712,,Monument Blvd/Lacey Ln,0
37.892804,,-122.059705,1795,,Newell Ave/Kaiser Medical Center,0
37.900479,,-122.057328,1794,,Mt Pisgah Rd/Lincoln Ave,0
37.983198,,-121.999068,661,,Landana Dr/Silverwood Dr,0
37.984527,,-121.999644,660,,Landana Dr/Sandalwood Dr,0
37.884845,,-122.078357,2178,,Olympic Blvd/Boulevard Way,0
37.875693,,-122.066669,1069,,Tice Valley Blvd/Tice Valley Ln,0
37.875233,,-122.052231,1068,,Tice Valley Blvd/Crest Ave,0
37.88776,,-122.07159,2179,,Olympic Blvd/Crawford Ct,0
37.883338,,-122.077207,1063,,1700 Tice Valley Blvd,0
37.884462,,-122.077851,1065,,Tice Valley Blvd/Olympic Blvd,0
37.88456,,-122.077496,1064,,Tice Valley Blvd/Olympic Blvd,0
37.875443,,-122.05712,1067,,Tice Valley Blvd/Castle Hill Ranch,0
37.874722,,-122.065291,1066,,Tice Valley Blvd/Montecillo Dr,0
37.75473,,-121.962796,1669,,San Ramon Valley Blvd/Barnwood Dr,0
37.759075,,-121.968068,1668,,San Ramon Valley/Bollinger Canyon,0
37.774902,,-121.976587,1667,,2410 San Ramon Valley Blvd,0
37.782093,,-121.979123,1665,,San Ramon Valley Blvd/Purdue Rd,0
37.784886,,-121.980362,1664,,San Ramon Valley Blvd/Hooper Dr,0
37.739348,,-121.941497,1663,,Pine Valley Rd/Broadmoor Dr,0
37.774565,,-121.965171,1660,,Norris Canyon Rd/Camino Ramon,0
37.814984,,-121.963516,1087,,Camino Tassajara/Messian Pl,0
37.815903,,-121.968068,1086,,Camino Tassajara/Sycamore Valley Rd,0
37.810812,,-121.990783,1085,,Camino Ramon/Sycamore Valley Rd,0
37.804531,,-121.989381,1084,,Camino Ramon/San Thomas Way,0
37.800311,,-121.987487,1083,,Camino Ramon/El Capitan Dr,0
37.796288,,-121.984539,1082,,Camino Ramon/Saint Patricks Dr,0
37.794486,,-121.983335,1081,,Camino Ramon/Baldwin Dr,0
37.792818,,-121.982715,1080,,Camino Ramon/Greenbrook Dr,0
37.96281,,-121.964515,599,,Concord Blvd/Ayers Rd,0
37.807338,,-121.949628,1089,,Camino Tassajara/Sherburne Hills Dr,0
37.810925,,-121.955889,1088,,Camino Tassajara/Shady Creek Dr,0
37.950639,,-122.0473,713,,Monument Blvd/Victory Ln,0
37.885256,,-122.191606,1409,,Orinda Way/Avenida De Orinda,0
37.884259,,-122.190041,1408,,Orinda Way/Irwin Way,0
37.865364,,-122.174454,1403,,Moraga Way/Brookside Dr,0
37.86235,,-122.168558,1402,,Moraga Way/Glorietta Way,0
37.860535,,-122.165512,1401,,433 Moraga Way,0
37.882826,,-122.188304,1407,,26 Orinda Way,0
37.881589,,-122.186819,1406,,24 Orinda Way,0
37.84349,,-122.146362,1405,,Moraga Way/Eastwood Dr,0
37.871275,,-122.177318,1404,,Moraga Way/Orchard Rd,0
37.949052,,-121.951381,449,,Clayton Rd/El Camino Dr,0
37.943886,,-121.941973,448,,Clayton Rd/Mitchell Canyon Rd,0
37.837641,,-122.12563,1339,,Moraga Rd/Alta Mesa Dr,0
37.834025,,-122.127158,1338,,Moraga Rd/Moraga Way,0
37.833229,,-122.128384,1335,,Canyon Rd/Country Club Dr,0
37.995641,,-121.897431,442,,Kirker Pass Rd/Castlewood Dr,0
37.829041,,-122.131081,1337,,Canyon Rd/De La Cruz Way,0
37.997884,,-121.88683,440,,Buchanan Rd/Campbell Dr,0
37.94235,,-121.934403,447,,Clayton Rd/Marsh Creek Rd,0
37.964557,,-122.078424,1544,,Viking Dr/Odin Dr,0
37.831389,,-122.12979,1333,,Canyon Rd/Sanders Dr,0
37.830193,,-122.130269,1332,,Canyon Rd/Larch Ave,0
37.965738,,-122.074669,1545,,Viking Dr/Stubbs Rd,0
37.957931,,-122.083986,1543,,Taylor Blvd/Apollo Way,0
37.958038,,-122.083503,1540,,Taylor Blvd/Apollo Way,0
37.898293,,-122.150754,1241,,Upper Happy Valley Rd/Rahara Dr,0
37.895411,,-122.151079,1240,,Upper Happy Valley Rd/Los Arabis Dr,0
37.904348,,-122.152917,1243,,Upper Happy Valley Rd/Canyon Rd,0
37.896455,,-122.150864,1242,,Upper Happy Valley Rd/S Peardale Dr,0
37.902688,,-122.153119,1245,,Upper Happy Valley Rd/Oleander Dr,0
37.906302,,-122.152865,1244,,Upper Happy Valley Rd/Happy Valley,0
37.898034,,-122.150948,1247,,Upper Happy Valley Rd/Rahara Dr,0
37.979969,,-122.055866,646,,John Glenn Dr/Concord Ave,0
37.955119,,-121.953529,649,,Kirker Pass Rd/Olive Dr,0
37.954914,,-121.953242,648,,Kirker Pass Rd/Olive Dr,0
37.894381,,-122.061888,1889,,S California Blvd/Botelho Dr,0
37.896343,,-122.063303,1888,,S California Blvd+Mt Diablo/Olympic,0
37.894765,,-122.06182,1886,,S California Blvd/Botelho Dr,0
37.897766,,-122.057714,1885,,S Broadway/Mt Diablo Blvd,0
37.893932,,-122.054919,1883,,S Broadway/Newell Ave,0
37.893807,,-122.055263,1882,,S Broadway/Newell Ave,0
37.89617,,-122.056679,1881,,S Broadway+Mt Diablo Blvd/Newell,0
37.911806,,-122.062672,2121,,Parkside Dr/N Broadway,0
37.911852,,-122.060582,2122,,Parkside Dr+N Civic Dr/Pimlico Dr,0
38.002927,,-122.082675,2125,,Pacheco Blvd/Little Valley Rd,0
37.869377,,-122.044545,948,,Danville Blvd/Hillgrade Ave,0
37.861752,,-122.039969,949,,Danville Blvd/Livorna Rd,0
37.859611,,-122.163295,2129,,Moraga Way/Orchard Rd,0
37.871651,,-122.046086,947,,Danville Blvd/Via Robles,0
37.871023,,-122.050721,944,,Crest Ave/Kell Ct,0
37.874038,,-122.051483,945,,Crest Ave/Crest Ct,0
37.983368,,-122.066445,942,,Center Ave/Pacheco Blvd,0
37.87864,,-122.053188,943,,Crest Ave/Avalon Ct,0
37.98328,,-122.07379,940,,Center Ave/Flame Dr,0
37.983329,,-122.06971,941,,Center Ave/Blackwood Dr,0
37.970512,,-122.054727,2011,,1970 Diamond Blvd,0
37.971252,,-122.055854,2010,,Diamond Blvd/Willow Way,0
37.973695,,-122.057443,2012,,2070 Diamond Blvd,0
37.968557,,-122.032258,708,,Monument Blvd/Oakmead Ave,0
37.968406,,-122.031936,709,,Monument Blvd/Cowell Rd,0
37.94527,,-122.044433,704,,1026 Mohr Ln,0
37.945841,,-122.045445,705,,Mohr Ln/Del Rio Cir,0
37.946213,,-122.048064,706,,Mohr Ln/Del Rio Cir,0
37.94788,,-122.050571,707,,Mohr Ln/Monument Blvd,0
37.941362,,-122.045255,700,,Mohr Ln/Wicket Ct,0
37.939033,,-122.045517,701,,Mohr Ln/Bentley St,0
37.939568,,-122.045437,702,,Mohr Ln/Nuala St,0
37.941496,,-122.045014,703,,Mohr Ln/Wicket Ct,0
37.775422,,-121.963189,1659,,Norris Canyon Rd/Iron Horse Trl,0
37.781024,,-121.973781,1652,,Fostoria Way/Camino Ramon,0
37.747263,,-121.957215,1653,,Montevideo Dr/San Ramon Valley Blvd,0
37.780854,,-121.973379,1650,,Fostoria Way/Crow Canyon Pl,0
37.78214,,-121.970984,1651,,Fostoria Way/Camino Ramon,0
37.747352,,-121.957433,1657,,Montevideo Dr/San Ramon Valley Blvd,0
37.752661,,-121.949905,1654,,Montevideo Dr/Broadmoor Dr,0
